NAICS_Code,salesdate,kind_of_business,sales,Adjusted
44831,10-1-1994,Jewelry stores,1547,Y
44831,11-1-1994,Jewelry stores,1538,Y
44831,12-1-1994,Jewelry stores,1518,Y
451,1-1-1994,"Sporting goods, hobby, musical instrument, and book stores",3981,Y
451,2-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4095,Y
451,3-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4131,Y
451,4-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4035,Y
451,5-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4119,Y
451,6-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4135,Y
451,7-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4111,Y
451,8-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4249,Y
451,9-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4306,Y
451,10-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4347,Y
451,11-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4221,Y
451,12-1-1994,"Sporting goods, hobby, musical instrument, and book stores",4255,Y
452,1-1-1994,General merchandise stores,22706,Y
452,2-1-1994,General merchandise stores,23070,Y
452,3-1-1994,General merchandise stores,23657,Y
452,4-1-1994,General merchandise stores,23354,Y
452,5-1-1994,General merchandise stores,23271,Y
452,6-1-1994,General merchandise stores,23626,Y
452,7-1-1994,General merchandise stores,23635,Y
452,8-1-1994,General merchandise stores,23889,Y
452,9-1-1994,General merchandise stores,23995,Y
452,10-1-1994,General merchandise stores,24255,Y
452,11-1-1994,General merchandise stores,24356,Y
452,12-1-1994,General merchandise stores,24583,Y
4521,1-1-1994,Department stores,16036,Y
4521,2-1-1994,Department stores,16203,Y
4521,3-1-1994,Department stores,16663,Y
4521,4-1-1994,Department stores,16337,Y
4521,5-1-1994,Department stores,16301,Y
4521,6-1-1994,Department stores,16478,Y
4521,7-1-1994,Department stores,16543,Y
4521,8-1-1994,Department stores,16635,Y
4521,9-1-1994,Department stores,16676,Y
4521,10-1-1994,Department stores,16796,Y
4521,11-1-1994,Department stores,16866,Y
4521,12-1-1994,Department stores,16949,Y
4529,1-1-1994,Other general merchandise stores,6670,Y
4529,2-1-1994,Other general merchandise stores,6867,Y
4529,3-1-1994,Other general merchandise stores,6994,Y
4529,4-1-1994,Other general merchandise stores,7017,Y
4529,5-1-1994,Other general merchandise stores,6970,Y
4529,6-1-1994,Other general merchandise stores,7148,Y
4529,7-1-1994,Other general merchandise stores,7092,Y
4529,8-1-1994,Other general merchandise stores,7254,Y
4529,9-1-1994,Other general merchandise stores,7319,Y
4529,10-1-1994,Other general merchandise stores,7459,Y
4529,11-1-1994,Other general merchandise stores,7490,Y
4529,12-1-1994,Other general merchandise stores,7634,Y
45291,1-1-1994,Warehouse clubs and superstores,4238,Y
45291,2-1-1994,Warehouse clubs and superstores,4423,Y
45291,3-1-1994,Warehouse clubs and superstores,4566,Y
45291,4-1-1994,Warehouse clubs and superstores,4604,Y
45291,5-1-1994,Warehouse clubs and superstores,4631,Y
45291,6-1-1994,Warehouse clubs and superstores,4777,Y
45291,7-1-1994,Warehouse clubs and superstores,4787,Y
45291,8-1-1994,Warehouse clubs and superstores,4913,Y
45291,9-1-1994,Warehouse clubs and superstores,4971,Y
45291,10-1-1994,Warehouse clubs and superstores,5077,Y
45291,11-1-1994,Warehouse clubs and superstores,5126,Y
45291,12-1-1994,Warehouse clubs and superstores,5248,Y
45299,1-1-1994,All other gen. merchandise stores,2432,Y
45299,2-1-1994,All other gen. merchandise stores,2444,Y
45299,3-1-1994,All other gen. merchandise stores,2428,Y
45299,4-1-1994,All other gen. merchandise stores,2413,Y
45299,5-1-1994,All other gen. merchandise stores,2339,Y
45299,6-1-1994,All other gen. merchandise stores,2371,Y
45299,7-1-1994,All other gen. merchandise stores,2305,Y
45299,8-1-1994,All other gen. merchandise stores,2341,Y
45299,9-1-1994,All other gen. merchandise stores,2348,Y
45299,10-1-1994,All other gen. merchandise stores,2382,Y
45299,11-1-1994,All other gen. merchandise stores,2364,Y
45299,12-1-1994,All other gen. merchandise stores,2386,Y
453,1-1-1994,Miscellaneous stores retailers,5288,Y
453,2-1-1994,Miscellaneous stores retailers,5282,Y
453,3-1-1994,Miscellaneous stores retailers,5593,Y
453,4-1-1994,Miscellaneous stores retailers,5464,Y
453,5-1-1994,Miscellaneous stores retailers,5756,Y
453,6-1-1994,Miscellaneous stores retailers,5739,Y
453,7-1-1994,Miscellaneous stores retailers,5933,Y
453,8-1-1994,Miscellaneous stores retailers,6012,Y
453,9-1-1994,Miscellaneous stores retailers,6092,Y
453,10-1-1994,Miscellaneous stores retailers,6048,Y
453,11-1-1994,Miscellaneous stores retailers,6074,Y
453,12-1-1994,Miscellaneous stores retailers,6021,Y
454,1-1-1994,Nonstore retailers,7720,Y
454,2-1-1994,Nonstore retailers,7681,Y
454,3-1-1994,Nonstore retailers,7853,Y
454,4-1-1994,Nonstore retailers,7941,Y
454,5-1-1994,Nonstore retailers,7859,Y
454,6-1-1994,Nonstore retailers,8074,Y
454,7-1-1994,Nonstore retailers,8077,Y
454,8-1-1994,Nonstore retailers,8241,Y
454,9-1-1994,Nonstore retailers,8106,Y
454,10-1-1994,Nonstore retailers,8306,Y
454,11-1-1994,Nonstore retailers,8092,Y
454,12-1-1994,Nonstore retailers,8237,Y
4541,1-1-1994,Electronic shopping and mail order houses,3734,Y
4541,2-1-1994,Electronic shopping and mail order houses,3739,Y
4541,3-1-1994,Electronic shopping and mail order houses,3825,Y
4541,4-1-1994,Electronic shopping and mail order houses,4026,Y
